TIME, MOTION (YES/NO), PRESSURE, TEMPERATURE FROM HUMIDITY SENSOR,TEMPERATURE FROM PRESSURE SENSOR,CPU TEMPERATURE, HUMIDITY,LIGHT, MOVEMENT X-ASSIS, MOVEMENT Y-ASSIS, MOVEMENT Z-ASSIS, ACCELERATION X-ASSIS, ACCELERATION Y-ASSIS, ACCELERATION Z-ASSIS
2023-01-26 16:11:50.347106,NO, 1005.922607421875, 31.332237243652344, 31.795833587646484, 44.79, 37.44254684448242, (5. 4. 2. 12), 357.4540905293337, 9.479044105623123, 114.18493737430627, -0.010613933205604553, 0.030106279999017715, 0.9716193079948425
2023-01-26 16:12:08.694975,NO, 1006.06396484375, 31.55592155456543, 31.854167938232422, 45.764, 37.287269592285156, (5. 4. 2. 12), 357.0792226403701, 7.74916977849681, 111.10454254919803, 0.012122295796871185, 0.03326258063316345, 0.9689386487007141
2023-01-26 16:12:27.378162,NO, 1005.880859375, 31.55592155456543, 31.789583206176758, 44.303, 37.39992141723633, (5. 4. 2. 12), 356.8867587951732, 6.874369821772155, 111.06286473488262, 0.014061863534152508, 0.035204920917749405, 0.9677202105522156
2023-01-26 16:12:37.795219,NO, 1006.025634765625, 31.55592155456543, 31.829166412353516, 44.79, 37.680030822753906, (5. 4. 2. 12), 358.05177583760917, 7.015407678604218, 111.3142566774741, 0.013576971367001534, 0.03253420814871788, 0.9694260358810425
2023-01-26 16:12:44.403876,NO, 1006.056396484375, 31.444080352783203, 31.84375, 44.79, 37.485172271728516, (5. 4. 2. 12), 357.8417071798265, 6.898411660763777, 111.77000788003238, 0.01260718796402216, 0.032291412353515625, 0.9728378057479858
2023-01-26 16:12:53.169001,NO, 1005.99560546875, 31.61184310913086, 31.833332061767578, 44.79, 37.695255279541016, (5. 4. 2. 12), 357.7703914671551, 7.554638306972031, 111.86024150915742, 0.012364741414785385, 0.03059186413884163, 0.9781991243362427
2023-01-26 16:13:04.412529,NO, 1005.99853515625, 31.481361389160156, 31.791667938232422, 44.79, 37.628273010253906, (5. 4. 2. 12), 358.45024235032025, 7.822895694171574, 111.82703995960199, 0.014789201319217682, 0.03617609292268753, 0.9608966708183289
2023-01-26 16:13:14.661358,NO, 1005.949462890625, 31.40679931640625, 31.762500762939453, 45.277, 37.131988525390625, (5. 4. 2. 12), 358.6386971946396, 7.154542473978786, 112.26149463232815, 0.010425174608826637, 0.03277700021862984, 0.9694260358810425
2023-01-26 16:13:25.575904,NO, 1005.968994140625, 31.518640518188477, 31.71875, 44.79, 37.61000442504883, (5. 4. 2. 12), 358.5358942031727, 8.528157122204997, 112.08173088356259, 0.010425174608826637, 0.033019788563251495, 0.9655268788337708
2023-01-26 16:13:37.642318,NO, 1005.94677734375, 31.481361389160156, 31.71666717529297, 45.764, 37.52475357055664, (5. 4. 2. 12), 357.3279742879606, 8.306237445882111, 113.76628775931951, 0.015031646937131882, 0.03447654843330383, 0.9689386487007141
2023-01-26 16:13:49.715044,NO, 1005.960693359375, 31.369518280029297, 31.677082061767578, 44.79, 37.38165283203125, (5. 4. 2. 12), 357.5069751899732, 8.958589667283675, 113.29661663123275, 0.014789201319217682, 0.03253420814871788, 0.9694260358810425
2023-01-26 16:14:01.616351,NO, 1005.9619140625, 31.38815689086914, 31.633333206176758, 44.79, 38.04235076904297, (5. 4. 2. 12), 358.01130355168226, 9.857644906411515, 114.54678030596604, 0.012364741414785385, 0.03350537270307541, 0.970400869846344
2023-01-26 16:14:15.836557,NO, 1005.912353515625, 31.40679931640625, 31.75, 44.79, 37.418190002441406, (5. 4. 2. 12), 356.75415899673044, 9.990768708429648, 115.13529672561103, 0.013576971367001534, 0.03496213257312775, 0.9657706022262573
2023-01-26 16:14:20.875285,NO, 1005.904296875, 31.444080352783203, 31.789583206176758, 44.303, 36.91581726074219, (5. 4. 2. 12), 357.0109536189554, 9.495766116258608, 115.30546405859272, 0.013576971367001534, 0.03350537270307541, 0.9669890999794006
2023-01-26 16:14:28.642383,NO, 1005.926025390625, 31.481361389160156, 31.816665649414062, 46.251, 37.37556457519531, (5. 4. 2. 12), 357.55153641133546, 9.286391789893743, 115.95054810494375, 0.014304309152066708, 0.03399096056818962, 0.9691823720932007
2023-01-26 16:14:47.005223,NO, 1005.960693359375, 31.444080352783203, 31.739582061767578, 45.277, 36.790985107421875, (5. 4. 2. 12), 357.19405007314907, 8.95294195461372, 115.22357009044427, 0.012122295796871185, 0.03180582821369171, 0.9665017127990723
2023-01-26 16:15:05.699208,YES, 1005.843017578125, 31.481361389160156, 31.75, 45.277, 37.67394256591797, (5. 4. 2. 12), 357.23349889791757, 10.534112818225102, 114.23216813241692, 0.019880564883351326, 0.03399096056818962, 0.9684512615203857
2023-01-26 16:15:16.109189,NO, 1005.900146484375, 31.5, 31.766666412353516, 45.764, 37.74396896362305, (5. 4. 2. 12), 356.5244874825864, 8.463132013759182, 112.58760201425042, 0.026669051498174667, 0.038604021072387695, 0.9652832746505737
2023-01-26 16:15:22.708945,NO, 1005.905029296875, 31.518640518188477, 31.731250762939453, 46.251, 37.36642837524414, (5. 4. 2. 12), 356.9638515672219, 8.957293638888666, 112.93582554870517, 0.007515823468565941, 0.033019788563251495, 0.972594141960144
2023-01-26 16:15:31.473638,NO, 1005.810302734375, 31.518640518188477, 31.785415649414062, 46.251, 37.41210174560547, (5. 4. 2. 12), 357.66431009160834, 9.373548418797691, 113.34444844599035, 0.01309207919985056, 0.03350537270307541, 0.9738126397132874
2023-01-26 16:15:42.713415,NO, 1005.851806640625, 31.61184310913086, 31.81041717529297, 46.738, 37.195926666259766, (5. 4. 2. 12), 357.2630932538176, 9.64494342414721, 116.63873064495755, 0.01309207919985056, 0.03399096056818962, 0.9706445932388306
2023-01-26 16:15:52.956033,NO, 1005.903564453125, 31.5, 31.745834350585938, 45.764, 37.55824279785156, (5. 4. 2. 12), 357.5402601959026, 8.806556486548361, 115.88743715701283, 0.012122295796871185, 0.03326258063316345, 0.9723504185676575
2023-01-26 16:16:03.865253,NO, 1005.82080078125, 31.61184310913086, 31.743749618530273, 45.277, 37.485172271728516, (5. 4. 2. 12), 357.1174364815593, 8.056011758091401, 117.41656624801693, 0.01624387688934803, 0.03326258063316345, 0.9679639339447021
2023-01-26 16:16:15.934252,NO, 1005.85986328125, 31.61184310913086, 31.84375, 46.251, 37.37556457519531, (5. 4. 2. 12), 358.34929418209987, 7.92100623895693, 118.82331200947277, 0.014304309152066708, 0.03180582821369171, 0.9650395512580872
2023-01-26 16:16:28.010390,YES, 1005.89404296875, 31.667762756347656, 31.883333206176758, 45.277, 37.36338424682617, (5. 4. 2. 12), 358.79788136999247, 8.031115718566705, 119.40513484373113, 0.012364741414785385, 0.031077450141310692, 0.9684512615203857
2023-01-26 16:16:39.913351,NO, 1005.88671875, 31.667762756347656, 31.891666412353516, 44.79, 37.79573059082031, (5. 4. 2. 12), 1.5214610297220117, 8.516077932657828, 119.23503581264113, 0.014789201319217682, 0.02986348792910576, 0.9655268788337708
2023-01-26 16:16:54.296970,YES, 1005.7783203125, 31.686405181884766, 32.0, 45.764, 37.631317138671875, (5. 4. 2. 12), 3.1829827723379513, 9.893745017495972, 120.57274202196648, 0.012122295796871185, 0.03180582821369171, 0.9638210535049438
2023-01-26 16:16:59.826831,NO, 1005.767578125, 31.70504379272461, 32.025001525878906, 45.764, 37.49430465698242, (5. 4. 2. 12), 2.9334778829480896, 10.165009395477613, 120.41107144431227, 0.01284963358193636, 0.03447654843330383, 0.9640647172927856
2023-01-26 16:17:07.592749,YES, 1005.889892578125, 31.70504379272461, 32.02916717529297, 45.764, 37.57346725463867, (5. 4. 2. 12), 3.154562355201528, 10.148297630125883, 120.48248790227392, 0.011152512393891811, 0.031563032418489456, 0.9718630313873291
2023-01-26 16:17:25.951719,YES, 1005.9033203125, 31.835525512695312, 32.09583282470703, 45.764, 37.59173583984375, (5. 4. 2. 12), 3.3283413641502815, 7.388388087479336, 120.20669852396715, 0.010910065844655037, 0.03180582821369171, 0.9679639339447021
2023-01-26 16:17:44.638780,YES, 1005.7548828125, 31.76096534729004, 32.116668701171875, 46.251, 37.25682067871094, (5. 4. 2. 12), 0.18073819798062957, 6.660745837083074, 121.12964832613262, 0.008243161253631115, 0.029377900063991547, 0.967476487159729
2023-01-26 16:17:55.058041,YES, 1005.847900390625, 31.854167938232422, 32.18333435058594, 44.79, 37.38469696044922, (5. 4. 2. 12), 0.7140793089736138, 8.26887887244308, 122.30404471240297, 0.011879850178956985, 0.0313202403485775, 0.9660142660140991
2023-01-26 16:18:01.672601,NO, 1005.76416015625, 31.81688690185547, 32.18541717529297, 45.764, 36.8884162902832, (5. 4. 2. 12), 0.6306097549218566, 8.117494559678917, 121.6029394544795, 0.012364741414785385, 0.033019788563251495, 0.9764932990074158
2023-01-26 16:18:10.438760,NO, 1005.797607421875, 31.686405181884766, 32.12708282470703, 44.303, 36.99497985839844, (5. 4. 2. 12), 0.31607372730980426, 8.438066927052528, 120.18154976744316, 0.012122295796871185, 0.03326258063316345, 0.9657706022262573
2023-01-26 16:18:20.690457,YES, 1005.780029296875, 31.667762756347656, 32.077083587646484, 45.277, 37.25682067871094, (5. 4. 2. 12), 0.4321437742700325, 9.338051925681135, 119.23283649172839, 0.011637403629720211, 0.03204862028360367, 0.9660142660140991
2023-01-26 16:18:30.940706,YES, 1005.802490234375, 31.686405181884766, 32.08333206176758, 45.277, 37.06196212768555, (5. 4. 2. 12), 359.7012004881118, 9.134286892172145, 119.23954373749335, 0.01284963358193636, 0.03399096056818962, 0.9706445932388306
2023-01-26 16:18:41.855597,YES, 1005.80419921875, 31.779605865478516, 32.12916564941406, 45.764, 37.32380294799805, (5. 3. 2. 12), 359.3790745461867, 8.755885874416975, 119.1207257666918, 0.01648632250726223, 0.030834658071398735, 0.968207597732544
2023-01-26 16:18:53.932559,NO, 1005.715087890625, 31.81688690185547, 32.14583206176758, 44.79, 37.66481018066406, (5. 4. 2. 12), 359.9616480575885, 9.179365286920582, 119.72512920634622, 0.010667620226740837, 0.028892317786812782, 0.9684512615203857
2023-01-26 16:19:06.008983,YES, 1005.834228515625, 31.891448974609375, 32.141666412353516, 44.79, 37.44863510131836, (5. 3. 2. 12), 359.27852279574245, 8.748968600335045, 120.50636624361229, 0.011152512393891811, 0.03423375263810158, 0.9760059118270874
2023-01-26 16:19:17.907603,YES, 1005.8203125, 31.76096534729004, 32.15208435058594, 45.277, 37.893157958984375, (5. 3. 2. 12), 358.1101923111462, 7.719274894273311, 120.76232075256935, 0.011879850178956985, 0.03059186413884163, 0.9713756442070007
2023-01-26 16:19:32.459630,NO, 1005.773681640625, 31.779605865478516, 32.11458206176758, 45.764, 37.39383316040039, (5. 3. 2. 12), 359.84231549139696, 9.78827665142722, 120.34834298697487, 0.010182728059589863, 0.03326258063316345, 0.9618715047836304
2023-01-26 16:19:37.497013,NO, 1005.77099609375, 31.76096534729004, 32.077083587646484, 45.277, 37.18679428100586, (5. 3. 2. 12), 359.7669451943393, 9.248025763552135, 119.78776204103525, 0.009697836823761463, 0.03326258063316345, 0.9686949253082275
2023-01-26 16:19:45.270313,NO, 1005.747802734375, 31.779605865478516, 32.06041717529297, 45.764, 37.53997802734375, (5. 3. 2. 11), 359.133178771443, 7.971446332203827, 119.80520634417546, 0.013576971367001534, 0.031077450141310692, 0.970400869846344
2023-01-26 16:20:03.625734,YES, 1005.85791015625, 31.76096534729004, 32.01250076293945, 45.764, 37.81704330444336, (5. 3. 2. 11), 359.2683110226031, 7.938541042103645, 119.73001962179195, 0.011637403629720211, 0.03180582821369171, 0.9667453765869141
2023-01-26 16:20:22.481693,YES, 1005.833740234375, 31.70504379272461, 32.00416564941406, 45.277, 37.43341064453125, (5. 3. 2. 11), 358.56130976396116, 8.273617316179777, 118.588380822781, 0.01284963358193636, 0.029620693996548653, 0.9701571464538574
2023-01-26 16:20:32.896250,YES, 1005.834228515625, 31.723684310913086, 32.039581298828125, 44.79, 37.5186653137207, (5. 3. 2. 11), 359.4655248374809, 8.670191759769057, 119.00682553209266, 0.010910065844655037, 0.03350537270307541, 0.9669890999794006
2023-01-26 16:20:39.508988,NO, 1005.8408203125, 31.70504379272461, 32.099998474121094, 44.79, 37.52475357055664, (5. 3. 2. 11), 359.57523901989254, 8.930260603927401, 118.35650956083741, 0.011394958011806011, 0.03180582821369171, 0.974299967288971
2023-01-26 16:20:48.104676,NO, 1005.77978515625, 31.76096534729004, 32.054168701171875, 44.303, 37.38774108886719, (5. 3. 2. 11), 359.86347932612813, 8.463337773207929, 118.49577711801398, 0.010910065844655037, 0.03180582821369171, 0.9740563035011292
2023-01-26 16:20:59.343427,NO, 1005.923828125, 31.70504379272461, 32.08333206176758, 44.79, 37.20506286621094, (5. 3. 2. 11), 359.2940457880135, 10.033418970928148, 117.40485930377953, 0.012122295796871185, 0.033019788563251495, 0.9650395512580872
2023-01-26 16:21:09.919068,YES, 1005.729248046875, 31.686405181884766, 32.05833435058594, 44.303, 37.74396896362305, (5. 3. 2. 11), 359.3319820994068, 10.86082381811526, 117.59599531751317, 0.010425174608826637, 0.033019788563251495, 0.9667453765869141
2023-01-26 16:21:20.830179,YES, 1005.8330078125, 31.779605865478516, 32.006248474121094, 44.303, 37.33293914794922, (5. 3. 2. 11), 0.1304959934566769, 10.21432677637969, 117.73522189355471, 0.011394958011806011, 0.035204920917749405, 0.9679639339447021
2023-01-26 16:21:32.898741,NO, 1005.846435546875, 31.70504379272461, 32.03333282470703, 44.79, 38.26765441894531, (5. 3. 2. 11), 0.052150635417269595, 9.581126405410842, 117.11883830209608, 0.011152512393891811, 0.03350537270307541, 0.9665017127990723
2023-01-26 16:21:44.970884,YES, 1005.849609375, 31.723684310913086, 31.945833206176758, 44.79, 37.74701690673828, (5. 3. 2. 12), 359.1794975925777, 9.167104243586763, 116.40773364722772, 0.01309207919985056, 0.032291412353515625, 0.9594345092773438
2023-01-26 16:21:56.878671,NO, 1005.855712890625, 31.630481719970703, 31.912500381469727, 44.79, 37.66176223754883, (5. 3. 2. 11), 359.839746900042, 8.987784457117248, 115.36701772339288, 0.010910065844655037, 0.03350537270307541, 0.9660142660140991
2023-01-26 16:22:11.430904,YES, 1005.840576171875, 31.5, 31.84166717529297, 44.303, 37.53997802734375, (5. 3. 2. 12), 359.94873985049577, 9.084659591436479, 115.05317053103079, 0.009455390274524689, 0.031077450141310692, 0.9628462195396423
2023-01-26 16:22:16.966974,YES, 1005.807861328125, 31.537281036376953, 31.764583587646484, 44.303, 37.485172271728516, (5. 3. 2. 11), 359.6496078271229, 8.294765289397429, 114.61469970707265, 0.015031646937131882, 0.030834658071398735, 0.9608966708183289
2023-01-26 16:22:24.736326,YES, 1005.904052734375, 31.444080352783203, 31.745834350585938, 44.79, 37.619136810302734, (5. 3. 2. 11), 359.6051336106313, 7.357402080535927, 114.22346647141431, 0.015031646937131882, 0.033748168498277664, 0.9660142660140991
2023-01-26 16:22:43.095204,YES, 1005.85107421875, 31.444080352783203, 31.6875, 44.79, 37.765281677246094, (5. 3. 2. 12), 1.1273536718052812, 5.848066450859686, 112.85283875028952, 0.009212944656610489, 0.03423375263810158, 0.9669890999794006
2023-01-26 16:23:01.784200,YES, 1005.889404296875, 31.40679931640625, 31.68541717529297, 44.79, 37.844444274902344, (5. 3. 2. 11), 1.8633317411967194, 4.39916732316748, 112.09662069595322, 0.010910065844655037, 0.033019788563251495, 0.9657706022262573
2023-01-26 16:23:12.198652,YES, 1005.787353515625, 31.425437927246094, 31.739582061767578, 45.277, 37.41210174560547, (5. 3. 2. 12), 1.3119302493364728, 4.6533959286986395, 112.02708937020249, 0.009697836823761463, 0.03447654843330383, 0.968207597732544
2023-01-26 16:23:18.803964,YES, 1005.8193359375, 31.5, 31.725000381469727, 44.79, 37.87489318847656, (5. 3. 2. 11), 1.255250351395945, 4.21980868999706, 112.50165774392414, 0.01575898379087448, 0.03253420814871788, 0.9626024961471558
2023-01-26 16:23:27.399118,YES, 1005.84716796875, 31.40679931640625, 31.72083282470703, 44.303, 37.616092681884766, (5. 3. 2. 11), 0.6036604964996308, 4.110299413260599, 111.11044383264093, 0.013334525749087334, 0.03423375263810158, 0.9643084406852722
2023-01-26 16:23:37.642202,NO, 1005.830078125, 31.462718963623047, 31.620834350585938, 44.79, 37.987545013427734, (5. 3. 2. 11), 0.7573188353705845, 4.212996430073619, 111.8432753192591, 0.014061863534152508, 0.03277700021862984, 0.9650395512580872
2023-01-26 16:23:47.890164,NO, 1005.837158203125, 31.276315689086914, 31.535415649414062, 45.277, 39.21759796142578, (5. 3. 2. 11), 1.3768666720447822, 3.4072010207599566, 110.81260660369335, 0.011879850178956985, 0.031563032418489456, 0.9686949253082275
2023-01-26 16:23:58.801881,YES, 1005.92578125, 31.29495620727539, 31.514583587646484, 44.79, 37.74092483520508, (5. 3. 2. 12), 0.5161092107277032, 4.085764093101444, 109.83795909970004, 0.012122295796871185, 0.030834658071398735, 0.9686949253082275
2023-01-26 16:24:10.868323,YES, 1005.8408203125, 31.425437927246094, 31.583332061767578, 44.79, 37.49126052856445, (5. 3. 2. 12), 0.1766739552799943, 2.144192108075406, 109.4453598262077, 0.00872805342078209, 0.0313202403485775, 0.970400869846344
2023-01-26 16:24:22.938456,YES, 1005.945068359375, 31.239036560058594, 31.545833587646484, 44.79, 37.62218475341797, (5. 3. 2. 12), 358.3996431350101, 2.1465598358398728, 109.01270832342242, 0.011637403629720211, 0.033019788563251495, 0.9633336067199707
2023-01-26 16:24:34.842025,NO, 1005.87890625, 31.35087776184082, 31.520832061767578, 44.303, 37.71656799316406, (5. 3. 2. 12), 0.40651244887292826, 1.3421242745012778, 107.91039092346324, 0.013819416984915733, 0.03204862028360367, 0.9679639339447021
2023-01-26 16:24:49.727943,YES, 1005.830810546875, 31.276315689086914, 31.506250381469727, 44.303, 37.76832580566406, (5. 3. 2. 12), 359.74324270369164, 0.6105517304853505, 106.1724014778293, 0.011637403629720211, 0.028892317786812782, 0.9662579894065857
2023-01-26 16:24:55.259545,NO, 1005.805419921875, 31.220394134521484, 31.504165649414062, 44.303, 37.65262985229492, (5. 3. 2. 12), 359.4007668534647, 0.9533199181448274, 105.77714526074983, 0.009455390274524689, 0.03180582821369171, 0.9689386487007141
2023-01-26 16:25:03.024698,NO, 1005.85400390625, 31.239036560058594, 31.479167938232422, 45.277, 37.844444274902344, (5. 3. 2. 12), 359.06674301549015, 0.6031867054868141, 105.76745322231758, 0.007030931767076254, 0.03277700021862984, 0.9677202105522156
2023-01-26 16:25:21.383706,YES, 1005.85595703125, 31.276315689086914, 31.516666412353516, 43.816, 37.686119079589844, (5. 3. 2. 12), 359.542087202652, 358.4569032788649, 106.81034114630849, 0.007758269552141428, 0.033019788563251495, 0.9647958278656006
2023-01-26 16:25:40.074590,NO, 1005.85009765625, 31.35087776184082, 31.570833206176758, 44.79, 37.52170944213867, (5. 3. 2. 12), 358.36218968597456, 357.0256570952477, 105.95630112267926, 0.011637403629720211, 0.031563032418489456, 0.968207597732544
2023-01-26 16:25:50.494597,NO, 1005.898193359375, 31.239036560058594, 31.535415649414062, 43.816, 37.60696029663086, (5. 3. 2. 12), 358.0948102982485, 357.7809968299454, 105.46970478582922, 0.01284963358193636, 0.03277700021862984, 0.9655268788337708
2023-01-26 16:25:57.100067,NO, 1005.88134765625, 31.239036560058594, 31.49791717529297, 45.277, 37.59173583984375, (5. 3. 2. 12), 358.0653363244326, 357.51144789666256, 105.30021364157535, 0.007758269552141428, 0.031563032418489456, 0.968207597732544
2023-01-26 16:26:05.857417,YES, 1005.890380859375, 31.239036560058594, 31.616666793823242, 44.79, 37.774417877197266, (5. 3. 2. 12), 357.88754073736504, 357.99390855397013, 105.40513900760509, 0.01284963358193636, 0.03253420814871788, 0.9635773301124573
2023-01-26 16:26:17.099532,NO, 1005.856201171875, 31.35087776184082, 31.616666793823242, 44.303, 37.810951232910156, (5. 3. 2. 12), 358.0170114553943, 356.6320821719211, 105.2327586933323, 0.011152512393891811, 0.03253420814871788, 0.9774680733680725
2023-01-26 16:26:28.339487,NO, 1005.883056640625, 31.18311309814453, 31.53125, 45.277, 37.826175689697266, (5. 3. 2. 12), 357.8072633896158, 357.5974822401085, 106.04183558165533, 0.011394958011806011, 0.031563032418489456, 0.9623588919639587
2023-01-26 16:26:39.418101,NO, 1005.838623046875, 31.276315689086914, 31.524999618530273, 45.277, 37.713523864746094, (5. 3. 2. 12), 356.98220385863493, 357.4255776912001, 105.69979336839944, 0.008000715635716915, 0.03059186413884163, 0.970400869846344
2023-01-26 16:26:51.493832,NO, 1005.907470703125, 31.18311309814453, 31.589584350585938, 45.277, 37.64044952392578, (5. 3. 2. 12), 357.1740649396376, 356.7853750956715, 105.87489892815105, 0.013576971367001534, 0.0313202403485775, 0.9691823720932007
2023-01-26 16:27:03.562123,NO, 1005.872314453125, 31.313596725463867, 31.566665649414062, 44.79, 37.686119079589844, (5. 3. 2. 12), 355.6618668203689, 357.25053893923626, 105.2999745849544, 0.010910065844655037, 0.032291412353515625, 0.9721066951751709
2023-01-26 16:27:15.465450,NO, 1005.85400390625, 31.38815689086914, 31.585416793823242, 44.79, 37.600868225097656, (5. 3. 2. 12), 355.6264604003721, 356.1053744819531, 104.27916183236097, 0.010182728059589863, 0.03180582821369171, 0.9740563035011292
2023-01-26 16:27:30.182615,YES, 1005.9345703125, 31.444080352783203, 31.643749237060547, 45.277, 37.7805061340332, (5. 3. 2. 12), 355.0954639919355, 355.379225908551, 104.0246211725621, 0.00872805342078209, 0.03180582821369171, 0.9662579894065857
2023-01-26 16:27:35.722175,NO, 1005.921142578125, 31.462718963623047, 31.662500381469727, 46.251, 37.421234130859375, (5. 3. 2. 12), 355.0336430959841, 355.8278690186174, 104.29978217346525, 0.010910065844655037, 0.032291412353515625, 0.967476487159729
2023-01-26 16:27:43.487703,NO, 1005.90234375, 31.444080352783203, 31.72083282470703, 44.79, 37.64958572387695, (5. 3. 2. 12), 355.5561658009816, 355.64511834275044, 104.84308957099391, 0.008243161253631115, 0.0313202403485775, 0.9669890999794006
2023-01-26 16:28:01.838964,NO, 1005.886474609375, 31.5, 31.737499237060547, 45.277, 37.67698669433594, (5. 4. 2. 12), 357.1037071609973, 355.2934229377632, 104.85939323254273, 0.011637403629720211, 0.032291412353515625, 0.9630899429321289
2023-01-26 16:28:20.522494,NO, 1005.903076171875, 31.5, 31.762500762939453, 44.79, 37.987545013427734, (5. 4. 2. 12), 356.2817619828346, 354.02680491043253, 104.09357876242255, 0.013819416984915733, 0.033019788563251495, 0.974299967288971
2023-01-26 16:28:30.943336,NO, 1005.881103515625, 31.462718963623047, 31.808334350585938, 45.277, 37.82008743286133, (5. 4. 2. 12), 356.9907313498137, 355.0833211962517, 103.94412739319351, 0.01284963358193636, 0.03253420814871788, 0.9672328233718872
2023-01-26 16:28:37.556076,YES, 1005.90380859375, 31.55592155456543, 31.84583282470703, 44.79, 37.497352600097656, (5. 4. 2. 12), 356.17643320875703, 355.1739898230495, 103.54992302524622, 0.009940282441675663, 0.03059186413884163, 0.9672328233718872
2023-01-26 16:28:46.314432,NO, 1005.91650390625, 31.518640518188477, 31.820833206176758, 45.277, 37.81399917602539, (5. 4. 2. 12), 355.9974237690079, 354.46488129096605, 102.83359327566279, 0.008000715635716915, 0.031563032418489456, 0.9655268788337708
2023-01-26 16:28:57.562076,YES, 1005.876220703125, 31.574562072753906, 31.75, 45.764, 37.05891799926758, (5. 4. 2. 12), 356.69595191118015, 354.0717240763959, 101.92061554968554, 0.008485606871545315, 0.028892317786812782, 0.973325252532959
2023-01-26 16:29:08.641146,YES, 1005.884765625, 31.425437927246094, 31.679166793823242, 44.303, 37.695255279541016, (5. 3. 2. 12), 356.45817168183083, 354.8067484806245, 101.54005789969993, 0.010910065844655037, 0.03059186413884163, 0.9706445932388306
2023-01-26 16:29:19.547733,YES, 1005.903564453125, 31.369518280029297, 31.664583206176758, 44.303, 37.50648498535156, (5. 4. 2. 12), 356.87281432365234, 355.08096435410124, 102.06553167330568, 0.012364741414785385, 0.029377900063991547, 0.969669759273529
2023-01-26 16:29:31.616166,NO, 1005.889892578125, 31.35087776184082, 31.660415649414062, 45.277, 37.987545013427734, (5. 4. 2. 12), 357.19847027275915, 355.4077696959793, 101.33089018655745, 0.012122295796871185, 0.033748168498277664, 0.9691823720932007
2023-01-26 16:29:43.685150,NO, 1005.883056640625, 31.38815689086914, 31.604167938232422, 45.277, 37.70438766479492, (5. 4. 2. 12), 357.59431495332433, 355.26168731755837, 101.64514719026975, 0.012122295796871185, 0.03253420814871788, 0.9601655602455139
2023-01-26 16:29:55.591772,NO, 1005.9052734375, 31.369518280029297, 31.65625, 45.277, 38.08497619628906, (5. 4. 2. 12), 357.76589357414326, 355.5346455824542, 101.9800723464105, 0.010425174608826637, 0.03326258063316345, 0.9708882570266724
2023-01-26 16:30:10.304450,NO, 1005.95703125, 31.369518280029297, 31.65833282470703, 44.79, 37.49430465698242, (5. 4. 2. 12), 358.92313444620925, 357.0741283864664, 101.71022523268162, 0.011637403629720211, 0.030106279999017715, 0.968207597732544
2023-01-26 16:30:15.341281,NO, 1005.904541015625, 31.40679931640625, 31.577083587646484, 45.764, 37.55824279785156, (5. 4. 2. 12), 358.79998944384675, 357.53075662800273, 101.66780975793584, 0.012122295796871185, 0.032291412353515625, 0.9604092836380005
2023-01-26 16:30:23.109273,YES, 1005.94677734375, 31.38815689086914, 31.629165649414062, 44.79, 37.66785430908203, (5. 4. 2. 12), 358.49274864523767, 357.8422979911897, 102.24338979929283, 0.0007273377268575132, 0.03180582821369171, 0.970400869846344
2023-01-26 16:30:41.466790,YES, 1005.988037109375, 31.332237243652344, 31.635417938232422, 44.79, 37.503440856933594, (5. 4. 2. 12), 0.7937243306161342, 354.25470356360006, 101.07495616816792, 0.009940282441675663, 0.02913510985672474, 0.9711319208145142
2023-01-26 16:31:00.158681,NO, 1005.86669921875, 31.462718963623047, 31.75, 44.303, 36.13637924194336, (5. 4. 2. 12), 2.2839969023188695, 355.47112055430483, 98.9751033003067, 0.011637403629720211, 0.030349070206284523, 0.9621151685714722
2023-01-26 16:31:10.571139,NO, 1005.846923828125, 31.38815689086914, 31.637500762939453, 45.764, 37.789642333984375, (5. 4. 2. 12), 2.5285426474844788, 356.74793263897175, 98.00844028745314, 0.014061863534152508, 0.031077450141310692, 0.9655268788337708
2023-01-26 16:31:17.184932,NO, 1005.9658203125, 31.574562072753906, 31.679166793823242, 44.79, 37.67698669433594, (5. 4. 2. 12), 2.4566828675570096, 356.61579345141115, 98.2448058138706, 0.01284963358193636, 0.030106279999017715, 0.9691823720932007
2023-01-26 16:31:25.943002,NO, 1005.9765625, 31.40679931640625, 31.647916793823242, 44.303, 37.38469696044922, (5. 4. 2. 12), 3.1397643234778725, 356.8201236830739, 98.28860781701789, 0.00630359398201108, 0.03326258063316345, 0.9643084406852722
2023-01-26 16:31:36.028627,NO, 1005.88134765625, 31.369518280029297, 31.65833282470703, 45.277, 37.503440856933594, (5. 4. 2. 12), 3.582424828161579, 356.1619318633754, 98.43439820485182, 0.010425174608826637, 0.02986348792910576, 0.9718630313873291
2023-01-26 16:31:47.271358,NO, 1005.941650390625, 31.257675170898438, 31.668750762939453, 44.79, 37.70438766479492, (5. 4. 2. 12), 3.569426764727633, 356.64481129665654, 99.71099471167305, 0.007273377384990454, 0.031077450141310692, 0.9662579894065857
2023-01-26 16:31:58.016935,NO, 1005.95849609375, 31.425437927246094, 31.649999618530273, 44.79, 37.616092681884766, (5. 4. 2. 12), 3.408089799125704, 356.95944716242434, 98.51541107859734, 0.009212944656610489, 0.033748168498277664, 0.9711319208145142
